FL_MONTH,DEP_HOUR,OP_UNIQUE_CARRIER,ORIGIN,DEST,DELAY_CATEGORY
12,0,NK,LAS,ORD,NO_DELAY
6,21,OO,ORD,RST,MINOR_DELAY
1,18,DL,ATL,MCO,NO_DELAY
10,21,AA,PHL,JAX,NO_DELAY
6,7,OH,CAK,PHL,NO_DELAY
7,4,AS,GEG,SEA,NO_DELAY
8,14,WN,BNA,LAS,NO_DELAY
4,16,AS,AUS,SAN,MINOR_DELAY
7,20,B6,BOS,JFK,NO_DELAY
4,20,B6,SFO,JFK,MAJOR_DELAY
7,7,AA,ORD,MSP,MINOR_DELAY
1,7,WN,PHX,BWI,NO_DELAY
3,18,DL,ATL,MEM,NO_DELAY
1,13,AA,MIA,TPA,NO_DELAY
5,13,UA,DEN,DFW,NO_DELAY
7,20,WN,DAL,HOU,NO_DELAY
1,18,AA,CLT,TPA,NO_DELAY
2,6,OH,LYH,CLT,NO_DELAY
11,10,OO,GRR,DTW,NO_DELAY
6,20,AA,PHL,RDU,MAJOR_DELAY
4,10,OO,MSP,ATW,NO_DELAY
11,8,YX,EWR,PIT,NO_DELAY
10,6,HA,OGG,HNL,NO_DELAY
12,22,DL,TPA,ATL,SEVERE_DELAY
8,8,AA,LAX,PHL,NO_DELAY
9,15,9E,DTW,IND,NO_DELAY
10,17,YX,CMH,JFK,NO_DELAY
12,20,OO,PIB,DFW,MAJOR_DELAY
6,16,WN,OAK,DEN,MINOR_DELAY
12,8,WN,BWI,SJU,NO_DELAY
6,14,WN,LAS,BWI,NO_DELAY
5,11,WN,OAK,IND,NO_DELAY
2,8,UA,IAD,SFO,NO_DELAY
6,19,OH,DCA,GRR,NO_DELAY
3,12,EV,LBB,IAH,MINOR_DELAY
5,16,WN,BDL,BWI,MAJOR_DELAY
9,6,UA,ORD,ALB,NO_DELAY
11,14,9E,LGA,PWM,NO_DELAY
7,19,MQ,AZO,ORD,NO_DELAY
5,11,WN,CMH,MCO,NO_DELAY
7,13,WN,SAN,SJC,MINOR_DELAY
11,16,UA,SFO,ORD,NO_DELAY
2,21,OO,ABR,MSP,SEVERE_DELAY
5,7,OH,GSP,CLT,NO_DELAY
10,22,DL,ATL,BNA,NO_DELAY
10,14,WN,OKC,DAL,MAJOR_DELAY
2,8,DL,ATL,BOS,NO_DELAY
4,18,WN,JAX,HOU,MINOR_DELAY
12,5,YX,PIT,BOS,NO_DELAY
7,6,MQ,ILM,DFW,NO_DELAY
7,5,OH,GSP,CLT,NO_DELAY
2,13,WN,MDW,BUF,NO_DELAY
9,20,WN,BUR,SMF,NO_DELAY
10,6,YX,BTV,DCA,NO_DELAY
4,15,MQ,LAN,ORD,NO_DELAY
10,10,AS,SAN,MCO,NO_DELAY
9,12,WN,BOS,STL,NO_DELAY
11,19,DL,ATL,FSD,NO_DELAY
7,12,DL,TPA,LGA,NO_DELAY
2,18,AS,LAX,LAS,MINOR_DELAY
9,14,AA,PHX,ONT,NO_DELAY
8,23,UA,SFO,PHL,NO_DELAY
6,23,OO,DTW,SCE,MAJOR_DELAY
8,19,9E,IND,JFK,NO_DELAY
9,14,WN,HOU,OKC,NO_DELAY
2,12,NK,LBE,RSW,NO_DELAY
4,16,OH,MKE,CLT,NO_DELAY
10,4,YV,LBB,DFW,NO_DELAY
7,6,WN,CLE,BWI,NO_DELAY
2,10,AA,BOS,DCA,MAJOR_DELAY
6,16,9E,JFK,SYR,NO_DELAY
6,19,OO,SFO,ABQ,NO_DELAY
6,13,EV,IAH,MEM,MAJOR_DELAY
4,8,UA,IAD,SEA,NO_DELAY
9,5,AA,AUS,MIA,NO_DELAY
3,7,AA,RDU,PHL,NO_DELAY
4,21,WN,SAN,SAT,MAJOR_DELAY
3,23,AA,LAS,CLT,NO_DELAY
6,6,UA,SAN,SFO,NO_DELAY
10,13,OO,DEN,SLC,NO_DELAY
11,8,OO,ORD,IND,NO_DELAY
12,9,AA,SNA,DFW,NO_DELAY
3,19,DL,ORD,MSP,NO_DELAY
2,11,AA,LAX,MSY,NO_DELAY
7,14,B6,LGB,SFO,MAJOR_DELAY
3,11,YX,OKC,PHL,NO_DELAY
9,17,9E,PIT,JFK,NO_DELAY
9,13,G4,OAK,LAS,NO_DELAY
2,9,AA,DFW,CLT,NO_DELAY
8,13,DL,SEA,ATL,MINOR_DELAY
7,17,WN,BWI,TPA,MAJOR_DELAY
9,8,YV,IAD,DFW,NO_DELAY
4,12,F9,MSO,DEN,NO_DELAY
9,19,OO,PHX,YUM,NO_DELAY
10,12,MQ,ORD,BHM,NO_DELAY
4,11,OO,BOI,SEA,MINOR_DELAY
6,15,WN,EWR,STL,NO_DELAY
3,14,YX,BOS,JAX,NO_DELAY
9,14,OH,CLT,BHM,NO_DELAY
7,10,9E,AGS,ATL,NO_DELAY
10,1,NK,LAS,DFW,NO_DELAY
6,16,DL,MIA,DTW,MAJOR_DELAY
11,10,WN,SAN,SJC,NO_DELAY
11,19,DL,MSY,SLC,NO_DELAY
5,5,YX,PWM,PHL,NO_DELAY
1,8,AA,DFW,SAN,NO_DELAY
5,21,WN,LAS,ABQ,NO_DELAY
6,13,AS,SNA,SEA,NO_DELAY
7,16,UA,IAH,SAT,NO_DELAY
8,13,UA,ORD,DFW,MINOR_DELAY
1,9,AA,PHL,MCO,NO_DELAY
7,21,UA,LGA,ORD,SEVERE_DELAY
11,20,G4,LAS,RNO,MINOR_DELAY
4,11,OO,IAH,BNA,SEVERE_DELAY
1,14,DL,SEA,ATL,SEVERE_DELAY
8,7,OO,GJT,PHX,NO_DELAY
2,23,AA,LAX,ORD,NO_DELAY
9,11,WN,SJC,LAX,NO_DELAY
9,14,UA,ORD,ATL,NO_DELAY
4,15,AA,PHX,TPA,NO_DELAY
7,23,WN,PHX,ONT,MAJOR_DELAY
7,8,AA,TPA,MIA,NO_DELAY
1,12,EV,IAH,ELP,MINOR_DELAY
12,10,B6,RSW,JFK,NO_DELAY
12,22,YX,CLT,DTW,NO_DELAY
10,11,DL,MSY,DTW,NO_DELAY
3,7,F9,MCO,IAD,MINOR_DELAY
8,12,MQ,DFW,DRT,NO_DELAY
2,8,DL,TPA,LGA,NO_DELAY
1,21,NK,FLL,LAS,MINOR_DELAY
1,7,WN,MKE,BNA,NO_DELAY
5,5,AA,SDF,CLT,NO_DELAY
11,17,DL,ATL,LGA,NO_DELAY
4,9,YX,AUS,MIA,NO_DELAY
8,18,MQ,ORD,CAK,MINOR_DELAY
3,20,OO,SFO,FAT,NO_DELAY
5,8,WN,SJC,LAX,MINOR_DELAY
12,15,DL,MSP,SFO,NO_DELAY
8,17,UA,SFO,DEN,NO_DELAY
4,11,DL,LAX,MSP,NO_DELAY
10,7,WN,MCO,BUF,NO_DELAY
8,17,DL,MCO,LGA,MAJOR_DELAY
7,12,YV,IAD,PWM,NO_DELAY
12,13,WN,MDW,SAN,NO_DELAY
3,9,WN,STL,CHS,NO_DELAY
9,6,WN,BHM,BWI,NO_DELAY
1,13,DL,MSP,DCA,MINOR_DELAY
7,14,OO,IAH,PHX,NO_DELAY
12,7,UA,GRR,DEN,NO_DELAY
8,21,OH,CLT,LEX,NO_DELAY
7,10,DL,ORD,MSP,NO_DELAY
7,15,YX,IAH,XNA,MAJOR_DELAY
1,20,WN,SAN,SMF,NO_DELAY
7,8,MQ,ACT,DFW,NO_DELAY
1,18,DL,STL,ATL,NO_DELAY
10,15,WN,GRR,MDW,MAJOR_DELAY
12,22,AA,DFW,COS,NO_DELAY
7,7,DL,BWI,ATL,NO_DELAY
8,9,DL,DEN,ATL,NO_DELAY
9,13,9E,BTV,JFK,NO_DELAY
8,22,OO,DEN,COS,MINOR_DELAY
10,7,WN,DAL,MAF,NO_DELAY
7,15,WN,SAN,SJC,MINOR_DELAY
10,13,NK,ORD,DEN,MAJOR_DELAY
2,6,YX,SAT,EWR,NO_DELAY
7,19,WN,RDU,BWI,NO_DELAY
9,15,OO,ORD,COS,NO_DELAY
10,9,OO,SLC,RAP,NO_DELAY
1,10,YV,IAH,RNO,MINOR_DELAY
1,17,UA,MCO,ORD,NO_DELAY
10,21,WN,DCA,ATL,NO_DELAY
5,8,UA,SFO,KOA,NO_DELAY
5,7,DL,RDU,ATL,NO_DELAY
5,14,WN,HOU,PIT,NO_DELAY
2,18,UA,IAH,ORD,NO_DELAY
12,18,OO,ORD,BHM,NO_DELAY
3,7,B6,FLL,BOS,NO_DELAY
1,22,DL,ATL,ORD,NO_DELAY
1,21,WN,SLC,LAS,NO_DELAY
6,13,UA,SAN,IAH,NO_DELAY
9,10,AA,DFW,LGA,NO_DELAY
12,12,DL,DEN,LAX,NO_DELAY
9,14,AA,DFW,MSP,NO_DELAY
3,17,9E,BOS,RDU,NO_DELAY
9,6,WN,BWI,BNA,NO_DELAY
10,18,EV,SAV,EWR,NO_DELAY
4,13,AA,PHL,PHX,NO_DELAY
6,19,WN,HOU,ATL,MINOR_DELAY
4,16,UA,MSP,DEN,NO_DELAY
4,20,DL,ATL,FSD,NO_DELAY
6,20,WN,HNL,OGG,SEVERE_DELAY
8,17,B6,PWM,JFK,MINOR_DELAY
3,19,DL,LGA,PBI,NO_DELAY
1,17,AA,CLT,LAS,NO_DELAY
11,16,AA,TPA,DFW,NO_DELAY
6,17,F9,IAH,DEN,MINOR_DELAY
12,14,OO,PHX,RAP,NO_DELAY
5,13,OH,ORF,CLT,MINOR_DELAY
12,19,WN,IND,TPA,NO_DELAY
4,10,MQ,ABI,DFW,NO_DELAY
9,19,DL,MSP,LGA,NO_DELAY
3,7,YX,ORF,ORD,NO_DELAY
5,22,DL,MSP,OMA,NO_DELAY
10,14,OO,ATL,BQK,NO_DELAY
9,15,YX,PHL,BNA,NO_DELAY
9,13,DL,ATL,MYR,NO_DELAY
5,10,YV,DFW,AMA,NO_DELAY
2,20,YX,EWR,MSP,NO_DELAY
7,5,AA,ORD,CLT,NO_DELAY
8,18,EV,CVG,IAH,NO_DELAY
10,7,AA,SAN,ORD,NO_DELAY
7,10,NK,DFW,LAS,NO_DELAY
1,7,YX,CLT,SDF,NO_DELAY
2,11,YV,DTW,IAD,MAJOR_DELAY
5,18,AA,ORD,EWR,NO_DELAY
6,11,B6,PBI,DCA,MINOR_DELAY
9,17,DL,ATL,CVG,MINOR_DELAY
5,20,AA,DFW,FLL,MINOR_DELAY
2,6,YX,DFW,EWR,NO_DELAY
7,13,OO,GRR,MSP,NO_DELAY
3,15,G4,EUG,LAS,NO_DELAY
4,15,WN,SJU,BWI,NO_DELAY
2,17,AA,PHX,SJC,NO_DELAY
9,20,DL,MSP,SAN,MINOR_DELAY
4,8,YX,DTW,EWR,NO_DELAY
1,12,WN,DEN,BWI,NO_DELAY
1,16,AA,CLT,DCA,NO_DELAY
12,17,NK,ATL,FLL,NO_DELAY
6,16,UA,ORD,SNA,NO_DELAY
5,21,DL,ATL,MHT,NO_DELAY
7,7,WN,SMF,BUR,NO_DELAY
12,13,DL,GEG,SLC,NO_DELAY
7,11,YX,SRQ,EWR,NO_DELAY
2,10,OO,LAX,SFO,NO_DELAY
3,14,YV,IAH,RDU,MINOR_DELAY
12,20,9E,LGA,CHS,NO_DELAY
3,19,DL,JFK,SAN,NO_DELAY
12,6,MQ,ORD,GSP,NO_DELAY
3,18,AA,BOS,LGA,NO_DELAY
8,8,OO,PHX,ASE,NO_DELAY
12,17,MQ,ORF,MIA,NO_DELAY
5,8,MQ,DFW,MLU,NO_DELAY
11,5,DL,TUS,ATL,NO_DELAY
3,13,WN,TPA,MSY,NO_DELAY
10,21,OO,LGA,SYR,NO_DELAY
5,14,OO,ORD,OKC,MINOR_DELAY
8,8,AA,PHL,PVD,NO_DELAY
5,1,AA,PHX,PHL,MAJOR_DELAY
1,15,F9,LAS,DEN,SEVERE_DELAY
1,13,AA,PHX,CLT,NO_DELAY
12,8,YV,DFW,SHV,NO_DELAY
1,15,OO,LSE,MSP,NO_DELAY
4,13,DL,MSP,MIA,NO_DELAY
1,11,DL,JFK,ATL,NO_DELAY
12,11,YX,DTW,EWR,NO_DELAY
4,19,DL,RDU,ATL,NO_DELAY
10,13,WN,STL,MCI,NO_DELAY
11,9,UA,SFO,TPA,NO_DELAY
1,15,OO,AUS,SJC,NO_DELAY
5,18,EV,BTR,IAH,NO_DELAY
4,14,OO,ATL,CRW,NO_DELAY
1,7,WN,GEG,LAS,NO_DELAY
10,8,WN,SJC,ONT,NO_DELAY
8,17,YV,BHM,DFW,SEVERE_DELAY
11,16,DL,LAX,PDX,NO_DELAY
9,6,OH,IAD,CLT,NO_DELAY
5,5,DL,SYR,ATL,NO_DELAY
7,22,B6,LAX,JFK,NO_DELAY
6,15,DL,ATL,CLE,NO_DELAY
5,8,F9,SNA,DEN,NO_DELAY
2,20,NK,MCO,CAK,NO_DELAY
4,11,AA,MIA,DFW,NO_DELAY
8,17,DL,GRR,DTW,NO_DELAY
8,12,AA,CLT,FLL,NO_DELAY
6,18,AS,DCA,SEA,NO_DELAY
8,6,WN,SAN,PHX,NO_DELAY
6,21,AS,SEA,BWI,NO_DELAY
4,10,OH,PHL,HVN,NO_DELAY
2,11,AA,LAX,OGG,SEVERE_DELAY
8,16,OO,DTW,OMA,NO_DELAY
12,7,WN,DAL,AUS,NO_DELAY
7,6,DL,ANC,SEA,NO_DELAY
3,13,UA,BOS,IAH,NO_DELAY
11,11,F9,DEN,MSN,NO_DELAY
1,16,AA,DFW,MSP,NO_DELAY
6,8,NK,FLL,PHL,NO_DELAY
11,6,OO,PSP,SLC,NO_DELAY
10,5,9E,JAX,BOS,NO_DELAY
2,21,B6,EWR,FLL,NO_DELAY
5,19,UA,CLE,SFO,NO_DELAY
4,8,DL,ATL,MSP,NO_DELAY
4,8,UA,DEN,LAS,NO_DELAY
7,18,UA,IAH,LAX,NO_DELAY
11,8,WN,ATL,IND,NO_DELAY
2,12,MQ,CMH,ORD,MINOR_DELAY
12,22,WN,MCO,STL,MINOR_DELAY
4,18,MQ,ORD,CLE,NO_DELAY
6,9,YX,SDF,LGA,SEVERE_DELAY
10,21,UA,IAH,DEN,MAJOR_DELAY
7,8,AS,SAN,MSP,NO_DELAY
9,10,WN,STL,HOU,NO_DELAY
6,23,F9,LAS,RDU,NO_DELAY
11,15,AA,PHL,TPA,NO_DELAY
6,5,DL,HOU,ATL,NO_DELAY
4,18,WN,SAN,SJC,NO_DELAY
1,6,OO,SFO,DAL,NO_DELAY
6,9,MQ,DFW,GRK,NO_DELAY
3,22,WN,DEN,SMF,NO_DELAY
6,8,AA,STL,CLT,MINOR_DELAY
12,8,WN,MKE,LAS,NO_DELAY
11,5,DL,DCA,JFK,MINOR_DELAY
3,5,WN,PHX,OAK,NO_DELAY
10,12,F9,COS,SAT,MAJOR_DELAY
6,14,MQ,DFW,BPT,NO_DELAY
12,6,DL,IAD,SLC,NO_DELAY
11,22,MQ,ORD,MSN,NO_DELAY
8,19,WN,BWI,BOS,NO_DELAY
8,13,OO,LAX,PSC,MINOR_DELAY
8,10,AA,PHX,SEA,NO_DELAY
4,18,YV,IAH,PHX,MINOR_DELAY
1,16,B6,FLL,LGA,MINOR_DELAY
12,15,G4,GRR,PIE,NO_DELAY
5,19,WN,BDL,BWI,MINOR_DELAY
5,22,DL,ATL,RSW,NO_DELAY
3,19,OH,DCA,RDU,NO_DELAY
7,18,YX,IAH,PHL,NO_DELAY
8,6,DL,SMF,LAX,NO_DELAY
6,5,WN,MHT,BWI,NO_DELAY
9,19,AS,SFO,LAX,MAJOR_DELAY
5,15,UA,DEN,SNA,NO_DELAY
11,7,DL,DTW,MSP,NO_DELAY
2,9,OO,FAT,LAX,NO_DELAY
9,19,WN,SJC,GEG,NO_DELAY
7,14,WN,BOS,BWI,NO_DELAY
5,18,DL,BNA,ATL,NO_DELAY
3,7,AA,CLT,MCO,NO_DELAY
2,15,OO,DTW,FWA,NO_DELAY
8,21,UA,CLE,LAX,MAJOR_DELAY
11,9,UA,SFO,DEN,NO_DELAY
8,18,AA,DFW,PNS,NO_DELAY
1,6,DL,DEN,LAX,NO_DELAY
2,16,F9,ORD,PHX,NO_DELAY
3,10,DL,BNA,ATL,NO_DELAY
6,20,OO,DTW,LIT,NO_DELAY
5,7,UA,ROC,ORD,NO_DELAY
5,13,MQ,PNS,DFW,NO_DELAY
7,5,AA,IAH,DFW,NO_DELAY
5,21,AA,MIA,BWI,NO_DELAY
11,16,AA,DFW,MCI,NO_DELAY
6,15,YX,BOS,LGA,MINOR_DELAY
1,19,OO,ATL,DHN,NO_DELAY
1,6,YX,CMH,BOS,NO_DELAY
4,19,9E,MSP,CWA,NO_DELAY
11,6,WN,ABQ,DEN,NO_DELAY
7,6,AA,CMH,DFW,NO_DELAY
12,16,YV,OKC,DFW,NO_DELAY
10,19,DL,IAH,ATL,NO_DELAY
5,13,AA,LAS,LAX,NO_DELAY
9,9,OH,PNS,CLT,NO_DELAY
12,19,MQ,CID,DFW,NO_DELAY
12,16,YX,MCI,MIA,NO_DELAY
7,12,UA,BOS,DEN,NO_DELAY
6,8,WN,TPA,ALB,NO_DELAY
4,7,YX,CMH,LGA,NO_DELAY
8,14,WN,HOU,DAL,MINOR_DELAY
5,20,AA,DFW,BNA,NO_DELAY
4,10,WN,ATL,LAS,NO_DELAY
6,4,HA,HNL,ITO,NO_DELAY
9,19,OO,PHX,LAX,NO_DELAY
6,5,OH,CHS,PHL,NO_DELAY
9,13,AA,LAS,DCA,NO_DELAY
9,18,WN,STL,DEN,NO_DELAY
4,13,WN,ATL,SAN,NO_DELAY
9,12,UA,SFO,EWR,MAJOR_DELAY
10,10,UA,BOS,IAD,NO_DELAY
6,15,OO,IDA,SLC,NO_DELAY
10,14,DL,ATL,JFK,NO_DELAY
7,13,DL,MCI,MSP,NO_DELAY
10,5,DL,BIL,MSP,NO_DELAY
9,4,AA,MAF,DFW,NO_DELAY
3,10,OO,GNV,ATL,NO_DELAY
6,22,WN,LAS,SAN,NO_DELAY
3,15,WN,LAS,SJC,NO_DELAY
10,19,OO,SFO,SBA,NO_DELAY
6,6,WN,ELP,HOU,NO_DELAY
4,15,EV,EWR,STL,NO_DELAY
10,14,YX,IAH,MCI,NO_DELAY
1,12,YX,DCA,CMH,NO_DELAY
11,19,YV,IAH,MFE,MAJOR_DELAY
10,9,AA,DFW,PDX,NO_DELAY
12,6,YX,JAX,BOS,NO_DELAY
1,23,YX,DCA,CMH,MAJOR_DELAY
3,18,WN,LAS,DEN,NO_DELAY
3,18,B6,LGB,SJC,MAJOR_DELAY
2,18,AA,CLE,DFW,NO_DELAY
7,13,AS,HNL,LAX,NO_DELAY
10,17,G4,FAR,SFB,NO_DELAY
7,5,EV,BTR,IAH,NO_DELAY
12,7,HA,SFO,HNL,NO_DELAY
2,11,UA,DEN,PHX,NO_DELAY
12,6,UA,ORD,BOS,NO_DELAY
12,18,WN,RSW,IND,NO_DELAY
1,20,G4,DSM,LAS,NO_DELAY
7,10,DL,ATL,RSW,NO_DELAY
6,16,YV,IAH,CRP,NO_DELAY
9,11,WN,BWI,MCI,NO_DELAY
8,12,AA,PHX,AUS,NO_DELAY
7,15,WN,RDU,HOU,MINOR_DELAY
2,17,DL,ATL,PDX,MINOR_DELAY
11,16,WN,BOI,PHX,NO_DELAY
11,13,DL,BZN,MSP,NO_DELAY
10,7,OO,PAH,ORD,NO_DELAY
11,5,OH,PVD,DCA,NO_DELAY
9,21,YX,EWR,ATL,NO_DELAY
4,18,WN,OAK,LAX,NO_DELAY
5,22,WN,MDW,PVD,NO_DELAY
1,8,OH,DCA,ILM,MINOR_DELAY
7,18,DL,LGA,DEN,NO_DELAY
11,7,DL,LAX,JFK,NO_DELAY
11,17,AS,LAX,SFO,NO_DELAY
6,6,DL,GSP,ATL,MAJOR_DELAY
8,10,DL,ATL,BWI,NO_DELAY
12,11,EV,IAH,IND,NO_DELAY
4,16,AS,EWR,LAX,MAJOR_DELAY
5,12,WN,MDW,PHX,MINOR_DELAY
5,22,UA,SFO,RNO,NO_DELAY
4,20,WN,DAL,LAX,NO_DELAY
12,11,OO,SAT,MSP,NO_DELAY
7,7,B6,MCO,HPN,NO_DELAY
4,13,OH,DCA,JFK,NO_DELAY
2,13,OO,ATL,CRW,NO_DELAY
9,17,YX,MSY,CLT,NO_DELAY
3,16,OH,CLT,OAJ,NO_DELAY
9,20,AA,SAT,DFW,NO_DELAY
11,14,9E,PHL,CVG,NO_DELAY
6,11,MQ,SBP,DFW,NO_DELAY
1,10,OH,GSP,DCA,MINOR_DELAY
9,5,HA,HNL,KOA,NO_DELAY
4,7,UA,SFO,HNL,NO_DELAY
10,19,OH,HSV,CLT,NO_DELAY
10,15,OH,CLT,IND,MAJOR_DELAY
8,18,AA,JFK,MIA,MINOR_DELAY
6,18,YX,DCA,ORD,MAJOR_DELAY
9,12,DL,DFW,ATL,NO_DELAY
9,20,YX,LGA,PIT,NO_DELAY
9,9,YX,CMH,DCA,NO_DELAY
8,15,AS,OGG,SFO,NO_DELAY
11,7,DL,MSY,MSP,MINOR_DELAY
12,10,YV,ABQ,PHX,MAJOR_DELAY
2,12,DL,ATL,CMH,NO_DELAY
5,20,B6,DCA,BOS,MAJOR_DELAY
2,13,WN,LAS,LGB,NO_DELAY
10,16,WN,AMA,LAS,NO_DELAY
9,22,UA,SEA,EWR,NO_DELAY
1,5,B6,BOS,DCA,NO_DELAY
5,13,DL,ATL,MEM,NO_DELAY
7,19,WN,MDW,BWI,NO_DELAY
5,14,OH,PVD,DCA,NO_DELAY
9,8,YX,DCA,PBI,NO_DELAY
12,12,AA,ORD,PSP,NO_DELAY
10,22,NK,IAH,LAS,NO_DELAY
3,13,UA,DEN,PHX,NO_DELAY
3,18,AA,AUS,LAX,NO_DELAY
7,10,UA,IAH,STT,MINOR_DELAY
6,8,OO,DEN,IDA,MINOR_DELAY
11,6,OO,UIN,ORD,NO_DELAY
6,11,AA,ORD,ABQ,MAJOR_DELAY
9,16,MQ,LEX,DFW,MINOR_DELAY
7,12,AA,ATL,DFW,NO_DELAY
1,18,DL,BNA,DTW,NO_DELAY
7,19,AS,SEA,PHX,NO_DELAY
12,21,B6,PSP,JFK,NO_DELAY
2,12,OH,MHT,CLT,MINOR_DELAY
10,19,AA,BOS,ORD,NO_DELAY
1,6,OO,BFL,SFO,NO_DELAY
5,19,WN,MDW,BNA,MINOR_DELAY
2,14,AS,HNL,SAN,NO_DELAY
9,14,DL,DTW,CLT,NO_DELAY
2,8,YX,EWR,SAV,NO_DELAY
7,7,EV,MSP,IAH,MINOR_DELAY
3,22,MQ,ORD,LAN,NO_DELAY
6,7,WN,DAL,SAT,NO_DELAY
6,5,AA,DSM,DFW,NO_DELAY
2,21,EV,ORD,TYS,NO_DELAY
11,8,AA,DFW,CLT,NO_DELAY
7,10,WN,SEA,SJC,NO_DELAY
4,7,AA,DFW,RDU,NO_DELAY
11,22,AS,SEA,IAD,MINOR_DELAY
1,19,AA,MIA,LAS,MAJOR_DELAY
4,7,WN,ISP,FLL,NO_DELAY
11,11,HA,LIH,HNL,NO_DELAY
3,15,OO,ORD,BHM,NO_DELAY
6,16,OO,BHM,DTW,NO_DELAY
10,2,F9,LAS,DEN,MINOR_DELAY
5,13,UA,DEN,SJC,NO_DELAY
4,22,WN,MDW,BWI,MINOR_DELAY
2,5,OO,SMF,SFO,NO_DELAY
4,8,AS,SFO,SAN,NO_DELAY
9,12,AA,AUS,DFW,NO_DELAY
11,20,WN,ONT,SJC,NO_DELAY
3,13,WN,SFO,BUR,MINOR_DELAY
10,20,G4,RDU,PGD,NO_DELAY
10,13,UA,SFO,BOS,NO_DELAY
12,14,UA,AUS,EWR,NO_DELAY
9,15,DL,MSP,RDU,NO_DELAY
10,8,AS,PDX,DFW,NO_DELAY
6,9,OO,DSM,ORD,MINOR_DELAY
11,22,DL,ATL,AUS,NO_DELAY
5,14,WN,TPA,IND,NO_DELAY
10,11,AA,TPA,PHL,NO_DELAY
1,17,OO,GEG,SLC,NO_DELAY
3,16,DL,MSY,ATL,NO_DELAY
10,18,AA,LAX,MSY,MINOR_DELAY
5,9,WN,STL,DSM,MINOR_DELAY
5,13,OO,OMA,DTW,NO_DELAY
8,5,OO,CKB,IAD,NO_DELAY
10,7,DL,TPA,LAX,NO_DELAY
7,18,DL,ATL,DTW,NO_DELAY
9,13,WN,PIT,HOU,NO_DELAY
2,16,F9,PVD,MCO,MINOR_DELAY
8,9,OO,SFO,PSP,NO_DELAY
1,22,AA,SAN,PHL,NO_DELAY
6,5,DL,CHS,ATL,NO_DELAY
10,23,WN,FLL,BWI,MINOR_DELAY
4,18,DL,ORD,SLC,NO_DELAY
1,6,DL,LAX,MSP,NO_DELAY
10,17,HA,LIH,HNL,NO_DELAY
9,15,YX,ORD,IND,NO_DELAY
9,16,OO,ORD,FAR,MAJOR_DELAY
3,20,AA,ORD,SLC,NO_DELAY
5,20,NK,IND,LAS,NO_DELAY
11,15,AA,STL,DFW,NO_DELAY
9,18,DL,ATL,CLE,NO_DELAY
6,17,AA,MIA,DFW,NO_DELAY
9,7,B6,JFK,TPA,NO_DELAY
9,6,YX,CLE,LGA,NO_DELAY
1,17,WN,BUF,TPA,NO_DELAY
8,15,WN,PHX,DEN,NO_DELAY
7,21,UA,SFO,FLL,NO_DELAY
10,9,HA,PDX,HNL,MINOR_DELAY
6,14,WN,SAN,LAS,NO_DELAY
1,6,G4,VPS,BLV,NO_DELAY
9,18,DL,GSP,ATL,NO_DELAY
12,13,WN,PNS,HOU,NO_DELAY
5,11,YV,DRO,PHX,NO_DELAY
12,11,OO,CHA,ATL,NO_DELAY
4,14,OO,LAX,SBA,NO_DELAY
3,17,AA,LAX,SFO,NO_DELAY
3,10,OH,GSP,DCA,NO_DELAY
7,14,AA,ORD,SAT,NO_DELAY
12,16,YV,HSV,DFW,NO_DELAY
12,14,YX,PWM,DCA,MINOR_DELAY
4,7,AS,SEA,BWI,NO_DELAY
10,7,EV,AMA,IAH,NO_DELAY
4,11,UA,EWR,SNA,NO_DELAY
1,9,WN,LAS,CLE,NO_DELAY
3,18,OO,RIC,ORD,NO_DELAY
7,18,WN,SMF,PHX,NO_DELAY
2,8,DL,LGA,FLL,NO_DELAY
10,14,9E,STL,LGA,NO_DELAY
3,19,WN,MCI,HOU,NO_DELAY
7,10,WN,MDW,DCA,NO_DELAY
4,20,OH,CLT,PNS,MINOR_DELAY
2,20,9E,DTW,CVG,NO_DELAY
10,7,WN,MCO,BDL,NO_DELAY
9,6,UA,SFO,SAN,NO_DELAY
3,16,WN,PHX,SAN,MINOR_DELAY
8,14,9E,AGS,ATL,NO_DELAY
5,19,UA,EWR,FLL,NO_DELAY
7,18,UA,LAX,DEN,NO_DELAY
10,10,DL,ATL,VPS,NO_DELAY
6,17,DL,CLT,DTW,NO_DELAY
12,8,YX,LGA,SDF,NO_DELAY
12,6,OO,OMA,DTW,NO_DELAY
4,10,MQ,ORD,ELP,NO_DELAY
9,17,WN,DAL,ECP,NO_DELAY
6,18,AA,PHL,LAS,MINOR_DELAY
8,19,WN,LAS,SAN,NO_DELAY
2,6,OO,ATW,MSP,NO_DELAY
2,6,WN,SLC,DAL,NO_DELAY
3,15,WN,MDW,TPA,MINOR_DELAY
12,12,AS,SEA,DFW,NO_DELAY
5,17,9E,DTW,JFK,NO_DELAY
9,18,WN,MCI,DEN,NO_DELAY
9,9,YX,LGA,STL,NO_DELAY
3,12,YX,DCA,PVD,MINOR_DELAY
4,18,YX,IND,PHL,MINOR_DELAY
9,5,AA,SAT,MIA,NO_DELAY
4,17,OH,CRW,CLT,NO_DELAY
11,17,AS,SEA,BNA,NO_DELAY
6,11,DL,SEA,DTW,NO_DELAY
8,17,WN,ONT,SFO,NO_DELAY
11,6,AS,SEA,SAN,NO_DELAY
4,6,B6,LAS,BOS,NO_DELAY
